level,pair_id,sequence,case,method,scope,query_count,visible_count,invisible_count,finite_count,missing_count,outside_count,accepted,correct,wrong_accepted,invisible_accepted,coverage,correct_visible_rate,wrong_rate,precision,invisible_rate,visible_epe_median,visible_epe_p90,visible_epe_p95,visible_le1_rate,visible_le2_rate
pair,A02_50_outside_occluded,A02,outside_occluded,B,all_queries,350,259,91,41,309,0,41,37,4,1,0.11714285714285715,0.14285714285714285,0.011428571428571429,0.9024390243902439,0.01098901098901099,0.12666157814614903,0.4412821701987449,47.062486988274465,0.14285714285714285,0.14285714285714285
pair,A02_50_outside_occluded,A02,outside_occluded,B,B_failures,309,219,90,0,309,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_50_outside_occluded,A02,outside_occluded,B,C_common_not_correct,105,15,90,0,105,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_50_outside_occluded,A02,outside_occluded,C_raw,all_queries,350,259,91,345,5,0,345,249,96,87,0.9857142857142858,0.9613899613899614,0.2742857142857143,0.7217391304347827,0.9560439560439561,0.11452337783847956,0.2820857009571472,0.44095201726275285,0.9575289575289575,0.9613899613899614
pair,A02_50_outside_occluded,A02,outside_occluded,C_raw,B_failures,309,219,90,304,5,0,304,209,95,86,0.9838187702265372,0.954337899543379,0.3074433656957929,0.6875,0.9555555555555556,0.11639942325895064,0.2768530857620931,0.5941899188743391,0.9497716894977168,0.954337899543379
pair,A02_50_outside_occluded,A02,outside_occluded,C_raw,C_common_not_correct,105,15,90,100,5,0,100,5,95,86,0.9523809523809523,0.3333333333333333,0.9047619047619048,0.05,0.9555555555555556,60.97841332984923,108.42296568796871,121.11792784103582,0.3333333333333333,0.3333333333333333
pair,A02_50_outside_occluded,A02,outside_occluded,C_common,all_queries,350,259,91,345,5,0,253,242,11,11,0.7228571428571429,0.9343629343629344,0.03142857142857143,0.9565217391304348,0.12087912087912088,0.10752410596376494,0.24954160620332663,0.3225493621536538,0.9305019305019305,0.9343629343629344
pair,A02_50_outside_occluded,A02,outside_occluded,C_common,B_failures,309,219,90,304,5,0,214,204,10,10,0.6925566343042071,0.9315068493150684,0.032362459546925564,0.9532710280373832,0.1111111111111111,0.10717394699902169,0.24946013581807705,0.32105527008349716,0.9269406392694064,0.9315068493150684
pair,A02_50_outside_occluded,A02,outside_occluded,C_common,C_common_not_correct,105,15,90,100,5,0,10,0,10,10,0.09523809523809523,0.0,0.09523809523809523,0.0,0.1111111111111111,,,,0.0,0.0
pair,A02_50_outside_occluded,A02,outside_occluded,C_production,all_queries,350,259,91,203,147,0,203,202,1,1,0.58,0.7799227799227799,0.002857142857142857,0.9950738916256158,0.01098901098901099,0.10717394699902169,0.24954160620332663,0.324916513800111,0.7760617760617761,0.7799227799227799
pair,A02_50_outside_occluded,A02,outside_occluded,C_production,B_failures,309,219,90,203,106,0,203,202,1,1,0.656957928802589,0.9223744292237442,0.003236245954692557,0.9950738916256158,0.011111111111111112,0.10717394699902169,0.24954160620332663,0.324916513800111,0.9178082191780822,0.9223744292237442
pair,A02_50_outside_occluded,A02,outside_occluded,C_production,C_common_not_correct,105,15,90,1,104,0,1,0,1,1,0.009523809523809525,0.0,0.009523809523809525,0.0,0.011111111111111112,,,,0.0,0.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_raw,all_queries,350,259,91,350,0,3,350,259,91,91,1.0,1.0,0.26,0.74,1.0,0.061959296745486,0.12560017978772223,0.16414029582671222,1.0,1.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_raw,B_failures,309,219,90,309,0,3,309,219,90,90,1.0,1.0,0.2912621359223301,0.7087378640776699,1.0,0.05956574245076515,0.12652010060851504,0.16713093190718903,1.0,1.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_raw,C_common_not_correct,105,15,90,105,0,3,105,15,90,90,1.0,1.0,0.8571428571428571,0.14285714285714285,1.0,0.08710150948572715,0.1984594399706039,0.20172339016824484,1.0,1.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_common,all_queries,350,259,91,350,0,3,317,259,58,58,0.9057142857142857,1.0,0.1657142857142857,0.8170347003154574,0.6373626373626373,0.061959296745486,0.12560017978772223,0.16414029582671222,1.0,1.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_common,B_failures,309,219,90,309,0,3,276,219,57,57,0.8932038834951457,1.0,0.18446601941747573,0.7934782608695652,0.6333333333333333,0.05956574245076515,0.12652010060851504,0.16713093190718903,1.0,1.0
pair,A02_50_outside_occluded,A02,outside_occluded,S_common,C_common_not_correct,105,15,90,105,0,3,72,15,57,57,0.6857142857142857,1.0,0.5428571428571428,0.20833333333333334,0.6333333333333333,0.08710150948572715,0.1984594399706039,0.20172339016824484,1.0,1.0
pair,A02_100_small,A02,small,B,all_queries,350,348,2,348,2,0,348,348,0,0,0.9942857142857143,1.0,0.0,1.0,0.0,0.027222102775917537,0.056112929951624826,0.06293335759525116,1.0,1.0
pair,A02_100_small,A02,small,B,B_failures,2,0,2,0,2,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,B,C_common_not_correct,2,0,2,0,2,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,C_raw,all_queries,350,348,2,350,0,0,350,348,2,2,1.0,1.0,0.005714285714285714,0.9942857142857143,1.0,0.026066143714012807,0.05018009727323712,0.059455052416988695,1.0,1.0
pair,A02_100_small,A02,small,C_raw,B_failures,2,0,2,2,0,0,2,0,2,2,1.0,,1.0,0.0,1.0,,,,,
pair,A02_100_small,A02,small,C_raw,C_common_not_correct,2,0,2,2,0,0,2,0,2,2,1.0,,1.0,0.0,1.0,,,,,
pair,A02_100_small,A02,small,C_common,all_queries,350,348,2,350,0,0,348,348,0,0,0.9942857142857143,1.0,0.0,1.0,0.0,0.026066143714012807,0.05018009727323712,0.059455052416988695,1.0,1.0
pair,A02_100_small,A02,small,C_common,B_failures,2,0,2,2,0,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,C_common,C_common_not_correct,2,0,2,2,0,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,C_production,all_queries,350,348,2,0,350,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_small,A02,small,C_production,B_failures,2,0,2,0,2,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,C_production,C_common_not_correct,2,0,2,0,2,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,S_raw,all_queries,350,348,2,350,0,0,350,348,2,2,1.0,1.0,0.005714285714285714,0.9942857142857143,1.0,0.016871159962297273,0.04389381776268527,0.05564165000556722,1.0,1.0
pair,A02_100_small,A02,small,S_raw,B_failures,2,0,2,2,0,0,2,0,2,2,1.0,,1.0,0.0,1.0,,,,,
pair,A02_100_small,A02,small,S_raw,C_common_not_correct,2,0,2,2,0,0,2,0,2,2,1.0,,1.0,0.0,1.0,,,,,
pair,A02_100_small,A02,small,S_common,all_queries,350,348,2,350,0,0,348,348,0,0,0.9942857142857143,1.0,0.0,1.0,0.0,0.016871159962297273,0.04389381776268527,0.05564165000556722,1.0,1.0
pair,A02_100_small,A02,small,S_common,B_failures,2,0,2,2,0,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_small,A02,small,S_common,C_common_not_correct,2,0,2,2,0,0,0,0,0,0,0.0,,0.0,,0.0,,,,,
pair,A02_100_large,A02,large,B,all_queries,350,335,15,24,326,0,24,23,1,0,0.06857142857142857,0.06865671641791045,0.002857142857142857,0.9583333333333334,0.0,0.18217987470353825,0.2921616022188772,0.38364830063307237,0.06865671641791045,0.06865671641791045
pair,A02_100_large,A02,large,B,B_failures,326,311,15,0,326,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_large,A02,large,B,C_common_not_correct,186,171,15,0,186,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_large,A02,large,C_raw,all_queries,350,335,15,332,18,3,332,317,15,4,0.9485714285714286,0.9462686567164179,0.04285714285714286,0.9548192771084337,0.26666666666666666,0.2104745502308078,0.4179107031780393,0.5167436104271025,0.9462686567164179,0.9462686567164179
pair,A02_100_large,A02,large,C_raw,B_failures,326,311,15,308,18,3,308,293,15,4,0.9447852760736196,0.9421221864951769,0.046012269938650305,0.9512987012987013,0.26666666666666666,0.210837329591116,0.4273921476973459,0.5405885958160502,0.9421221864951769,0.9421221864951769
pair,A02_100_large,A02,large,C_raw,C_common_not_correct,186,171,15,168,18,3,168,153,15,4,0.9032258064516129,0.8947368421052632,0.08064516129032258,0.9107142857142857,0.26666666666666666,0.21058275887388328,0.45759271642676985,101.73736903296884,0.8947368421052632,0.8947368421052632
pair,A02_100_large,A02,large,C_common,all_queries,350,335,15,332,18,3,155,155,0,0,0.44285714285714284,0.4626865671641791,0.0,1.0,0.0,0.21141537084724188,0.3984073816866781,0.46040481225861324,0.4626865671641791,0.4626865671641791
pair,A02_100_large,A02,large,C_common,B_failures,326,311,15,308,18,3,140,140,0,0,0.4294478527607362,0.45016077170418006,0.0,1.0,0.0,0.210837329591116,0.3990010642081196,0.4635667131569162,0.45016077170418006,0.45016077170418006
pair,A02_100_large,A02,large,C_common,C_common_not_correct,186,171,15,168,18,3,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_large,A02,large,C_production,all_queries,350,335,15,140,210,0,140,140,0,0,0.4,0.417910447761194,0.0,1.0,0.0,0.210837329591116,0.3990010642081196,0.4635667131569162,0.417910447761194,0.417910447761194
pair,A02_100_large,A02,large,C_production,B_failures,326,311,15,140,186,0,140,140,0,0,0.4294478527607362,0.45016077170418006,0.0,1.0,0.0,0.210837329591116,0.3990010642081196,0.4635667131569162,0.45016077170418006,0.45016077170418006
pair,A02_100_large,A02,large,C_production,C_common_not_correct,186,171,15,0,186,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_large,A02,large,S_raw,all_queries,350,335,15,350,0,12,350,335,15,15,1.0,1.0,0.04285714285714286,0.9571428571428572,1.0,0.10082274612258918,0.18078464166728447,0.2702178050064457,1.0,1.0
pair,A02_100_large,A02,large,S_raw,B_failures,326,311,15,326,0,12,326,311,15,15,1.0,1.0,0.046012269938650305,0.9539877300613497,1.0,0.1008443887066011,0.18844400764997415,0.30449933870304713,1.0,1.0
pair,A02_100_large,A02,large,S_raw,C_common_not_correct,186,171,15,186,0,12,186,171,15,15,1.0,1.0,0.08064516129032258,0.9193548387096774,1.0,0.10665185111109295,0.22987945020661568,0.37233338357448553,1.0,1.0
pair,A02_100_large,A02,large,S_common,all_queries,350,335,15,350,0,12,336,335,1,1,0.96,1.0,0.002857142857142857,0.9970238095238095,0.06666666666666667,0.10082274612258918,0.18078464166728447,0.2702178050064457,1.0,1.0
pair,A02_100_large,A02,large,S_common,B_failures,326,311,15,326,0,12,312,311,1,1,0.9570552147239264,1.0,0.003067484662576687,0.9967948717948718,0.06666666666666667,0.1008443887066011,0.18844400764997415,0.30449933870304713,1.0,1.0
pair,A02_100_large,A02,large,S_common,C_common_not_correct,186,171,15,186,0,12,172,171,1,1,0.9247311827956989,1.0,0.005376344086021506,0.9941860465116279,0.06666666666666667,0.10665185111109295,0.22987945020661568,0.37233338357448553,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,B,all_queries,350,349,1,275,75,0,275,275,0,0,0.7857142857142857,0.7879656160458453,0.0,1.0,0.0,0.24364134165634524,0.715164337477783,0.9406299748772183,0.7535816618911175,0.7879656160458453
pair,A02_100_illumination_blur,A02,illumination_blur,B,B_failures,75,74,1,0,75,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_illumination_blur,A02,illumination_blur,B,C_common_not_correct,53,52,1,0,53,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_illumination_blur,A02,illumination_blur,C_raw,all_queries,350,349,1,348,2,1,348,344,4,1,0.9942857142857143,0.9856733524355301,0.011428571428571429,0.9885057471264368,1.0,0.18860610370939832,0.585346727246415,0.8657670579781037,0.9656160458452722,0.9856733524355301
pair,A02_100_illumination_blur,A02,illumination_blur,C_raw,B_failures,75,74,1,74,1,1,74,71,3,1,0.9866666666666667,0.9594594594594594,0.04,0.9594594594594594,1.0,0.18685786682716743,0.6950524241959524,1.1019173283765267,0.9324324324324325,0.9594594594594594
pair,A02_100_illumination_blur,A02,illumination_blur,C_raw,C_common_not_correct,53,52,1,52,1,1,52,49,3,1,0.9811320754716981,0.9423076923076923,0.05660377358490566,0.9423076923076923,1.0,0.18685786682716743,0.3885604474178628,0.7609153177382855,0.9423076923076923,0.9423076923076923
pair,A02_100_illumination_blur,A02,illumination_blur,C_common,all_queries,350,349,1,348,2,1,278,276,2,0,0.7942857142857143,0.7908309455587392,0.005714285714285714,0.9928057553956835,0.0,0.1943199856509193,0.6271633384214671,0.8893429391622165,0.7707736389684814,0.7908309455587392
pair,A02_100_illumination_blur,A02,illumination_blur,C_common,B_failures,75,74,1,74,1,1,24,22,2,0,0.32,0.2972972972972973,0.02666666666666667,0.9166666666666666,0.0,0.22527004534416548,1.7387602149512775,2.052502186892479,0.2702702702702703,0.2972972972972973
pair,A02_100_illumination_blur,A02,illumination_blur,C_common,C_common_not_correct,53,52,1,52,1,1,2,0,2,0,0.03773584905660377,0.0,0.03773584905660377,0.0,0.0,2.2841498328222425,2.4515668185367887,2.472493941751107,0.0,0.0
pair,A02_100_illumination_blur,A02,illumination_blur,C_production,all_queries,350,349,1,23,327,0,23,22,1,0,0.06571428571428571,0.06303724928366762,0.002857142857142857,0.9565217391304348,0.0,0.22468163691404044,1.2247980978483215,1.863388410829439,0.05730659025787966,0.06303724928366762
pair,A02_100_illumination_blur,A02,illumination_blur,C_production,B_failures,75,74,1,23,52,0,23,22,1,0,0.30666666666666664,0.2972972972972973,0.013333333333333334,0.9565217391304348,0.0,0.22468163691404044,1.2247980978483215,1.863388410829439,0.2702702702702703,0.2972972972972973
pair,A02_100_illumination_blur,A02,illumination_blur,C_production,C_common_not_correct,53,52,1,1,52,0,1,0,1,0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,2.0748786006790603,2.0748786006790603,2.0748786006790603,0.0,0.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_raw,all_queries,350,349,1,350,0,1,350,349,1,1,1.0,1.0,0.002857142857142857,0.9971428571428571,1.0,0.04677577426363749,0.11799038134953009,0.1456331938622336,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_raw,B_failures,75,74,1,75,0,1,75,74,1,1,1.0,1.0,0.013333333333333334,0.9866666666666667,1.0,0.06454559080535682,0.15201015639489043,0.1732404622599148,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_raw,C_common_not_correct,53,52,1,53,0,1,53,52,1,1,1.0,1.0,0.018867924528301886,0.9811320754716981,1.0,0.06426446251989514,0.1538034373447368,0.17345435769192044,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_common,all_queries,350,349,1,350,0,1,349,349,0,0,0.9971428571428571,1.0,0.0,1.0,0.0,0.04677577426363749,0.11799038134953009,0.1456331938622336,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_common,B_failures,75,74,1,75,0,1,74,74,0,0,0.9866666666666667,1.0,0.0,1.0,0.0,0.06454559080535682,0.15201015639489043,0.1732404622599148,1.0,1.0
pair,A02_100_illumination_blur,A02,illumination_blur,S_common,C_common_not_correct,53,52,1,53,0,1,52,52,0,0,0.9811320754716981,1.0,0.0,1.0,0.0,0.06426446251989514,0.1538034373447368,0.17345435769192044,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,B,all_queries,350,258,92,37,313,0,37,36,1,0,0.10571428571428572,0.13953488372093023,0.002857142857142857,0.972972972972973,0.0,0.14019605342519703,0.30719045236954023,0.6292010363333451,0.13953488372093023,0.13953488372093023
pair,A02_100_outside_occluded,A02,outside_occluded,B,B_failures,313,221,92,0,313,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_outside_occluded,A02,outside_occluded,B,C_common_not_correct,124,32,92,0,124,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_outside_occluded,A02,outside_occluded,C_raw,all_queries,350,258,92,347,3,2,347,235,112,89,0.9914285714285714,0.9108527131782945,0.32,0.6772334293948127,0.967391304347826,0.12270434688986259,0.5403426477255062,169.50763786803589,0.9069767441860465,0.9108527131782945
pair,A02_100_outside_occluded,A02,outside_occluded,C_raw,B_failures,313,221,92,310,3,2,310,199,111,89,0.9904153354632588,0.9004524886877828,0.3546325878594249,0.6419354838709678,0.967391304347826,0.12074431455862712,1.2842369556461466,173.9373293141395,0.8959276018099548,0.9004524886877828
pair,A02_100_outside_occluded,A02,outside_occluded,C_raw,C_common_not_correct,124,32,92,121,3,2,121,10,111,89,0.9758064516129032,0.3125,0.8951612903225806,0.08264462809917356,0.967391304347826,148.04942543773143,204.9150973807324,221.28731326758142,0.28125,0.3125
pair,A02_100_outside_occluded,A02,outside_occluded,C_common,all_queries,350,258,92,347,3,2,231,224,7,7,0.66,0.8682170542635659,0.02,0.9696969696969697,0.07608695652173914,0.1143072474914806,0.245241850703573,0.29071976881224454,0.8682170542635659,0.8682170542635659
pair,A02_100_outside_occluded,A02,outside_occluded,C_common,B_failures,313,221,92,310,3,2,196,189,7,7,0.6261980830670927,0.8552036199095022,0.022364217252396165,0.9642857142857143,0.07608695652173914,0.11222492992332374,0.2167944437103981,0.26441245468097535,0.8552036199095022,0.8552036199095022
pair,A02_100_outside_occluded,A02,outside_occluded,C_common,C_common_not_correct,124,32,92,121,3,2,7,0,7,7,0.056451612903225805,0.0,0.056451612903225805,0.0,0.07608695652173914,,,,0.0,0.0
pair,A02_100_outside_occluded,A02,outside_occluded,C_production,all_queries,350,258,92,188,162,0,188,188,0,0,0.5371428571428571,0.7286821705426356,0.0,1.0,0.0,0.1122240988724712,0.21698148160456826,0.2646392538695152,0.7286821705426356,0.7286821705426356
pair,A02_100_outside_occluded,A02,outside_occluded,C_production,B_failures,313,221,92,188,125,0,188,188,0,0,0.6006389776357828,0.8506787330316742,0.0,1.0,0.0,0.1122240988724712,0.21698148160456826,0.2646392538695152,0.8506787330316742,0.8506787330316742
pair,A02_100_outside_occluded,A02,outside_occluded,C_production,C_common_not_correct,124,32,92,0,124,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_raw,all_queries,350,258,92,350,0,7,350,258,92,92,1.0,1.0,0.26285714285714284,0.7371428571428571,1.0,0.05278590905517644,0.11499887948047084,0.13255835884864428,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_raw,B_failures,313,221,92,313,0,7,313,221,92,92,1.0,1.0,0.2939297124600639,0.7060702875399361,1.0,0.05138404521684735,0.11731079020958626,0.13315873039544335,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_raw,C_common_not_correct,124,32,92,124,0,7,124,32,92,92,1.0,1.0,0.7419354838709677,0.25806451612903225,1.0,0.09544592014346442,0.12561885731600816,0.13561721029499693,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_common,all_queries,350,258,92,350,0,7,335,258,77,77,0.9571428571428572,1.0,0.22,0.7701492537313432,0.8369565217391305,0.05278590905517644,0.11499887948047084,0.13255835884864428,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_common,B_failures,313,221,92,313,0,7,298,221,77,77,0.952076677316294,1.0,0.24600638977635783,0.7416107382550335,0.8369565217391305,0.05138404521684735,0.11731079020958626,0.13315873039544335,1.0,1.0
pair,A02_100_outside_occluded,A02,outside_occluded,S_common,C_common_not_correct,124,32,92,124,0,7,109,32,77,77,0.8790322580645161,1.0,0.6209677419354839,0.29357798165137616,0.8369565217391305,0.09544592014346442,0.12561885731600816,0.13561721029499693,1.0,1.0
pair,A02_150_small,A02,small,B,all_queries,350,349,1,348,2,0,348,348,0,0,0.9942857142857143,0.997134670487106,0.0,1.0,0.0,0.025832554448676173,0.050443888437725855,0.05972078649321797,0.997134670487106,0.997134670487106
pair,A02_150_small,A02,small,B,B_failures,2,1,1,0,2,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,B,C_common_not_correct,2,1,1,0,2,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,C_raw,all_queries,350,349,1,350,0,0,350,349,1,1,1.0,1.0,0.002857142857142857,0.9971428571428571,1.0,0.025943955674964443,0.0522786109764198,0.0605920550937557,1.0,1.0
pair,A02_150_small,A02,small,C_raw,B_failures,2,1,1,2,0,0,2,1,1,1,1.0,1.0,0.5,0.5,1.0,0.009948892109401275,0.009948892109401275,0.009948892109401275,1.0,1.0
pair,A02_150_small,A02,small,C_raw,C_common_not_correct,2,1,1,2,0,0,2,1,1,1,1.0,1.0,0.5,0.5,1.0,0.009948892109401275,0.009948892109401275,0.009948892109401275,1.0,1.0
pair,A02_150_small,A02,small,C_common,all_queries,350,349,1,350,0,0,346,346,0,0,0.9885714285714285,0.9914040114613181,0.0,1.0,0.0,0.025864826109495906,0.05207669938078354,0.06022397780151697,0.9914040114613181,0.9914040114613181
pair,A02_150_small,A02,small,C_common,B_failures,2,1,1,2,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,C_common,C_common_not_correct,2,1,1,2,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,C_production,all_queries,350,349,1,0,350,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,C_production,B_failures,2,1,1,0,2,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,C_production,C_common_not_correct,2,1,1,0,2,0,0,0,0,0,0.0,0.0,0.0,,0.0,,,,0.0,0.0
pair,A02_150_small,A02,small,S_raw,all_queries,350,349,1,350,0,0,350,349,1,1,1.0,1.0,0.002857142857142857,0.9971428571428571,1.0,0.02428656654118392,0.04295921313038053,0.04599488268645748,1.0,1.0
