run_id,registry_event_id,recorded_at,supersedes_event_id,protocol_version,method_profile,stage,dataset_family,sequence,window_start,window_end,texture_stratum,split_role,arm,arm_version,arm_applicability,applicability_rule,frontend_seed,backend_replay,accepted_lineage_count,active,selection_active,candidate_pool_hash,frame_chain_hash,selection_hash,status,replay_evaluable,replay_hard_failure,window_arm_hard_failure,any_repeat_hard_failure,init_failure,full_coverage,algorithm_hard_failure,solver_risk,window_arm_solver_risk,queue_drop_rate,sustained_queue_drop,infrastructure_failure,replacement_for,run_dir,command_file,input_hash_manifest,output_hash_manifest,notes
isj-nativeq-v3_P07_ntnu-fjord_6_135-180_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_135-180_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,135,180,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=23; window_id=ntnu:fjord_6:0003; tag=isj_p07_ntnu_fjord_6_0003_p_attempt01; command_sha256=a0f59e1600e0c97b2428ccb730a3b18322eca22a8cc67d62a37834bb2b427960; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_ntnu-fjord_6_135-180_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_ntnu-fjord_6_135-180_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,ntnu,fjord_6,135,180,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/ntnu_vins/external_klt_every2_isj_p07_ntnu_fjord_6_0003_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=24; window_id=ntnu:fjord_6:0003; tag=isj_p07_ntnu_fjord_6_0003_b1_attempt01; command_sha256=26050bae072550b70b5676394e7c07e415d34979a90c04d597f523be2964d702; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H01,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h01_0000_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=25; window_id=aqualoc_harbor:H01:0000; tag=isj_p07_aqualoc_harbor_h01_0000_b1_attempt01; command_sha256=91c9656764175be303fcda4873ede1cbff1d6880e0d6278be74c0dd553de8109; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_harbor,H01,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h01_0000_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=26; window_id=aqualoc_harbor:H01:0000; tag=isj_p07_aqualoc_harbor_h01_0000_m_attempt01; command_sha256=a39cfec60e30e84d3e2f3349f339382a4f9f141706082a17d5985e84877f6e1d; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H01_0-900_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H01,0,900,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=27; window_id=aqualoc_harbor:H01:0000; tag=isj_p07_aqualoc_harbor_h01_0000_p_attempt01; command_sha256=af95c97f04e3fbb2e5694ec1039aafbfa9f6f2c4f309be8abbec946d6e01a603; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_afrl-bus_outside_45-90_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_afrl-bus_outside_45-90_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,afrl,bus_outside,45,90,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/afrl_cave_v31/external_klt_every2_isj_p07_afrl_bus_outside_0001_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=28; window_id=afrl:bus_outside:0001; tag=isj_p07_afrl_bus_outside_0001_b1_attempt01; command_sha256=3fe5b0e07b3d237e7b7baa4ce40ed4120a396613ed508e8d329d912107b411bd; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_afrl-bus_outside_45-90_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_afrl-bus_outside_45-90_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,afrl,bus_outside,45,90,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=29; window_id=afrl:bus_outside:0001; tag=isj_p07_afrl_bus_outside_0001_p_attempt01; command_sha256=39cb0d011a7cdb94820dfb752b526d3c382e27946a0f71191c711f011bb77d08; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_afrl-bus_outside_45-90_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_afrl-bus_outside_45-90_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,afrl,bus_outside,45,90,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/afrl_cave_v31/external_xfeat_every2_isj_p07_afrl_bus_outside_0001_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=30; window_id=afrl:bus_outside:0001; tag=isj_p07_afrl_bus_outside_0001_m_attempt01; command_sha256=6d934a456773a543520789e51bb135adbda54b897f341b23c3599839f28bba0c; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,11700,12600,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=31; window_id=aqualoc_archaeology:A10:0013; tag=isj_p07_aqualoc_archaeology_a10_0013_p_attempt01; command_sha256=bf3887e4316950217e4a2e2e20927b72d85e8d6a6eef109762850add9740a8b8; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,11700,12600,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0013_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=32; window_id=aqualoc_archaeology:A10:0013; tag=isj_p07_aqualoc_archaeology_a10_0013_m_attempt01; command_sha256=e9137fa4831870da51aae31b0bf22e2a1382f70dfbb806306399f9cb38b0ac3e; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_11700-12600_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,11700,12600,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=33; window_id=aqualoc_archaeology:A10:0013; tag=isj_p07_aqualoc_archaeology_a10_0013_b1_attempt01; command_sha256=7cbe0bc36179fa55b9586f3b19667903fe01af98d491624ab9902ccc02fdad60; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_harbor,H02,6300,7200,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h02_0007_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=34; window_id=aqualoc_harbor:H02:0007; tag=isj_p07_aqualoc_harbor_h02_0007_m_attempt01; command_sha256=de2df46891ed45f39f4f271b578cc7a94181ed05e67dde3ca3ff5816ed44971d; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H02,6300,7200,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=35; window_id=aqualoc_harbor:H02:0007; tag=isj_p07_aqualoc_harbor_h02_0007_p_attempt01; command_sha256=687fe8210541afe4bc6bf69c6963e6f8d89fcafa3d12e46dab49320d50100ff7; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H02_6300-7200_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H02,6300,7200,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h02_0007_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=36; window_id=aqualoc_harbor:H02:0007; tag=isj_p07_aqualoc_harbor_h02_0007_b1_attempt01; command_sha256=8b146ed7b5ade706077b62c4da4f8e2ec0503101091e138172869ca7ac95d496; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,6300,7200,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a10_0007_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=37; window_id=aqualoc_archaeology:A10:0007; tag=isj_p07_aqualoc_archaeology_a10_0007_b1_attempt01; command_sha256=8e7d26d25ccb5ebff7e1a91f23abc04d980d14f3ce84a697a54e65dbfbafc708; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,6300,7200,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a10_0007_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=38; window_id=aqualoc_archaeology:A10:0007; tag=isj_p07_aqualoc_archaeology_a10_0007_m_attempt01; command_sha256=86fa8a0ed09c3e67073db2ccdaa105f35573e0021d495e0dd915d1a864782030; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A10_6300-7200_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A10,6300,7200,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=39; window_id=aqualoc_archaeology:A10:0007; tag=isj_p07_aqualoc_archaeology_a10_0007_p_attempt01; command_sha256=187e27bbc06dcf6b7ca9648e014ba2f007fd6ce734e52d0a898f4339d8351b36; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A08,1800,2700,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_klt_every2_isj_p07_aqualoc_archaeology_a08_0002_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=40; window_id=aqualoc_archaeology:A08:0002; tag=isj_p07_aqualoc_archaeology_a08_0002_b1_attempt01; command_sha256=46fe26d04bae0a72251a5729ef8e009a173b8d736dbb7567c94e2c006cbc053f; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_archaeology,A08,1800,2700,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=41; window_id=aqualoc_archaeology:A08:0002; tag=isj_p07_aqualoc_archaeology_a08_0002_p_attempt01; command_sha256=68b6877e56380f77ee64c8d440e233442ed3098494ce1e7837a0bae66c5e634e; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A08_1800-2700_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_archaeology,A08,1800,2700,normal,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a08_0002_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=42; window_id=aqualoc_archaeology:A08:0002; tag=isj_p07_aqualoc_archaeology_a08_0002_m_attempt01; command_sha256=89c9ab0207abf4bc61f4e0e88719b7b3f85b760148c63bfeaa55feb614af818a; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_P_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,P_legacy_nativeq_xfeat_seedchain_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H03,900,1800,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,P_legacy_nativeq_xfeat_seedchain_v3,actual-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=43; window_id=aqualoc_harbor:H03:0001; tag=isj_p07_aqualoc_harbor_h03_0001_p_attempt01; command_sha256=ba9e69007dc5e74fcb2f796bedf00d26c7a613817381e8420cd3cc78a4e1d3af; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_harbor,H03,900,1800,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_xfeat_every2_isj_p07_aqualoc_harbor_h03_0001_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=44; window_id=aqualoc_harbor:H03:0001; tag=isj_p07_aqualoc_harbor_h03_0001_m_attempt01; command_sha256=3996da7b7735cfbd8ac808c279e18a7824f14c503ad62f29811afcea03a44de3; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_harbor-H03_900-1800_B1_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,B1_klt_nativeq_v3,P07_FRONTEND_EXPORT,aqualoc_harbor,H03,900,1800,normal,SEQUENCE_UNSEEN_OUTCOME_BLIND_WINDOW,B1_klt_nativeq_v3,nativeq-v3,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_real_vins/external_klt_every2_isj_p07_aqualoc_harbor_h03_0001_b1_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=45; window_id=aqualoc_harbor:H03:0001; tag=isj_p07_aqualoc_harbor_h03_0001_b1_attempt01; command_sha256=25a99db3ed70181a950bc767f5b86bc9d1d1879a215cf6b7f874bfe8d0ac506e; frontend export only; trajectory outcome not read
isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b00_20260806T084500Z,isj-nativeq-v3_P07_aqualoc_archaeology-A01_2700-3600_M_f0_b00_20260806T084500Z_e00,2026-08-06T16:45:00+08:00,,isj-nativeq-v3-confirmatory-protocol-v1,M_xfeat_pairwise_nativeq_v1,P07_FRONTEND_EXPORT,aqualoc_archaeology,A01,2700,3600,low,HISTORY_EXCLUDED_WINDOW_WITHIN_DEVELOPMENT_EXPOSED_SEQUENCE,M_xfeat_pairwise_nativeq_v1,xfeat-pairwise-nativeq-v1,REQUIRED,ALWAYS,0,b00,,,,,,,PLANNED,false,,,,,,,,,,,,,logs/aqualoc_archaeo_vins/external_xfeat_every2_isj_p07_aqualoc_archaeology_a01_0003_m_attempt01,papers/ieee_sensors_journal_experiments/p07/frontend_export_queue_v1.csv,papers/ieee_sensors_journal_experiments/dataset_checksum_manifest.txt,,queue_index=46; window_id=aqualoc_archaeology:A01:0003; tag=isj_p07_aqualoc_archaeology_a01_0003_m_attempt01; command_sha256=596c131b53e926111351db25c3ca445543097f5e65343df1ae0cedd5ed29da59; frontend export only; trajectory outcome not read
