dataset_family,sequence,start,end,window_unit,prior_artifact_count,prior_learned_seen,prior_vins_seen,prior_parameter_use,allowed_role,evidence_paths,decision_reason
afrl,cemetery_fl,170,370,second,498,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:1;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:10;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:11;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:12;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:13;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:14;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:15;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:16;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:17;logs/afrl_cave_v31/existing_replay_jun28_seedchain_afrl_fl170_200_drop_lineage/ape.txt:18;...(+486),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,190,400,second,263,true,true,false,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/ape.txt;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/features.bag;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/roscore.log;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/vins.log;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every1_crossdataset_afrl_fl_190_210_sp_lg_sidecar/vins_output/vio.csv;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_190_210/afrl_cave_cam0_pinhole.yaml;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_190_210/ape.txt;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_190_210/ape.txt:1;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_190_210/ape.txt:10;...(+251),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,20,80,second,121,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cemetery_v40/fl_20_60_evidence.csv;logs/afrl_cemetery_v40/fl_20_60_evidence_v2.csv;logs/afrl_cemetery_v40/fl_20_60_klt_formal/afrl_cave_cam0_pinhole.yaml;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:1;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:10;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:11;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:12;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:13;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:14;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:15;logs/afrl_cemetery_v40/fl_20_60_klt_formal/ape.txt:16;...(+109),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,200,230,second,11,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/features.bag;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/frontend_metrics.csv;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:1;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:2;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:3;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:4;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:5;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/replay_manifest.txt:6;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_200_30/vins_afrl_cave_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,200,430,second,18,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/replay_manifest.txt:6;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_200_230/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every3_may19_screen_afrl_fl_200_230_xfeat_strictgrid076/afrl_cave_cam0_pinhole.yaml;...(+6),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,230,260,second,7,true,true,true,DEVELOPMENT_ONLY,logs/may20c_paper_sidecar_evidence_matrix_raw.md:12;logs/paper_sidecar_evidence_matrix.md:12;logs/paper_sidecar_evidence_matrix_final.md:12;logs/paper_sidecar_evidence_matrix_with_new.md:12;logs/paper_sidecar_experiment_status.md:27;logs/subagent_noharm_recheck.md:87;scripts/make_paper_sidecar_evidence_matrix.py:177,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,230,490,second,472,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:1;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:10;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:11;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:12;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:13;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:14;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:15;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:16;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:17;logs/afrl_cave_v31/existing_replay_may21_afrl_fl_230_260_klt_envlocked_delay3_rep1/ape.txt:18;...(+460),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,240,560,second,10,true,true,true,DEVELOPMENT_ONLY,logs/agent_loftr_extreme_only/afrl_fl_240_320_extreme_only.csv;logs/agent_loftr_extreme_only/afrl_fl_240_320_extreme_only_nofallback.csv;logs/agent_loftr_extreme_only_incremental/report.md:36;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_klt_adaptive_clahe.csv;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_klt_adaptive_clahe.log;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_loftr_extreme_sp_lg.csv;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_loftr_extreme_sp_lg.log;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_normal_safe_sp_lg.csv;logs/agent_non_a06_frontend_20260518/raw/afrl_fl_240_320_240_320_normal_safe_sp_lg.log;logs/supervision_patch2_candidate_supervise.md:5,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,260,290,second,11,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/features.bag;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/frontend_metrics.csv;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:1;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:2;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:3;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:4;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:5;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/replay_manifest.txt:6;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_260_30/vins_afrl_cave_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,260,550,second,116,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/replay_manifest.txt:6;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_260_290/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every3_may19_countgate220_afrl_fl_260_290_xfeat/afrl_cave_cam0_pinhole.yaml;...(+104),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,290,610,second,119,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/drop_learned_lineage_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/features_drop_learned_lineage.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:1;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:2;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:3;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:4;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:5;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may28_srcdiag_cem_fl_290_320/replay_manifest.txt:6;...(+107),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,300,620,second,48,true,true,false,DEVELOPMENT_ONLY,logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/afrl_cave_cam0_pinhole.yaml;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:1;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:10;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:11;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:12;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:13;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:14;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:15;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:16;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:17;logs/afrl_cemetery_v31/external_klt_every1_formal150_fl_300_320/ape.txt:18;...(+36),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,300,659,second,3,true,false,true,DEVELOPMENT_ONLY,logs/low_texture_window_search_20260522_continued/continued_frontend_matrix_may23_extra/afrl_cemetery_fl_300_359_full_xfeat_loftr.csv;logs/low_texture_window_search_20260522_continued/continued_frontend_matrix_may23_extra/afrl_cemetery_fl_300_359_klt_adaptive_clahe.csv;logs/low_texture_window_search_20260522_continued/continued_frontend_matrix_may23_extra/afrl_cemetery_fl_300_359_loftr_sparse_probe.csv,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,310,669,second,6,true,true,true,DEVELOPMENT_ONLY,logs/may24_continue_afrl_fl_310_359_quality_coverage_loftr_v3.csv;logs/prepared_new_frontend_probe/afrl_cemetery_fl_310_359_hybrid_xfeat_loftr.csv;logs/subagent_low_texture_candidates_jason.md:16;logs/subagent_may24_lowtexture_export_scan/afrl_fl_310_359_klt.csv;logs/subagent_may24_lowtexture_export_scan/run_logs/afrl_fl_310_359_klt.log;logs/subagent_may24_lowtexture_export_scan/summary.md:65,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,320,350,second,11,true,true,true,DEVELOPMENT_ONLY,logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/features.bag;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/frontend_metrics.csv;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:1;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:2;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:3;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:4;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:5;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/replay_manifest.txt:6;logs/afrl_cave_v31_may28_source_audit/external_hybrid_xfeat_every2_may28_srcaudit_fl_320_30/vins_afrl_cave_external.yaml,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,320,660,second,117,true,true,false,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_320_340_splg_loftr/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_320_340_splg_loftr/features.bag;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_320_340_splg_loftr/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_320_340_splg_loftr/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_320_340_xfeat_safe/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_320_340_xfeat_safe/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_320_340_xfeat_safe/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_320_340_xfeat_safe/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_scan_bus_fl_320_340_xfeat_safe_w20/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_scan_bus_fl_320_340_xfeat_safe_w20/drop_learned_lineage_stats.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_scan_bus_fl_320_340_xfeat_safe_w20/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_scan_bus_fl_320_340_xfeat_safe_w20/features_drop_learned_lineage.bag;...(+105),Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,3290,6825,second,1,true,true,true,DEVELOPMENT_ONLY,logs/agent_low_texture_candidates.md:114,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
afrl,cemetery_fl,330,680,second,10,true,true,false,DEVELOPMENT_ONLY,logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_330_350_splg_loftr/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_330_350_splg_loftr/features.bag;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_330_350_splg_loftr/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_superpoint_lightglue_every2_may26_export_afrl_bus_fl_330_350_splg_loftr/vins_afrl_cave_external.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_330_350_xfeat_safe/afrl_cave_cam0_pinhole.yaml;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_330_350_xfeat_safe/features.bag;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_330_350_xfeat_safe/frontend_metrics.csv;logs/afrl_cave_v31/external_hybrid_xfeat_every2_may26_export_afrl_bus_fl_330_350_xfeat_safe/vins_afrl_cave_external.yaml;logs/jun01_deleted_afrl_short_bags.txt:107;logs/jun01_deleted_afrl_short_bags.txt:173,Prior artifact or parameter/search reference found before P02 freeze; exclude exact window from confirmatory denominator.
